base_month;account_id;account_status;feature_status;segment;region;service_level;consumption;cost;revenue
01/07/2024;14195712;Trial Expirado;Trial;C;SP;0.821;1,00;0,29;0,00
01/07/2024;14199168;Trial Expirado;Trial;C;RJ;0.838;4,00;1,16;0,00
01/07/2024;14200491;Trial Expirado;Trial;C;CE;0.821;0,00;0,00;0,00
01/07/2024;14203785;Trial Expirado;Trial;C;SP;0.821;6,00;17399999999999900,00;0,00
01/07/2024;14206053;Assinante;Assinante;C;SP;0.855;25,00;7249999999999990,00;35,00
01/07/2024;14206188;Trial Expirado;Trial;;MG;0.821;7,00;2,03;0,00
01/07/2024;14208969;Assinante;Trial;C;RJ;0.847;1,00;0,29;0,00
01/07/2024;14209914;Trial Expirado;Trial;C;PB;0.796;1,00;0,29;0,00
01/07/2024;14210319;Assinante;Assinante;C;SP;0.826;10,00;2,90;14,00
01/07/2024;14212317;Assinante;Trial;C;SP;0.872;1,00;0,29;0,00
01/07/2024;14217609;Trial Expirado;Trial;C;PB;0.847;2,00;0,58;0,00
01/07/2024;14221848;Assinante;Assinante;C;PB;0.826;14,00;4,06;19,60
01/07/2024;14223603;Trial Expirado;Trial;B;PB;0.911;57,00;16529999999999900,00;0,00
01/07/2024;14228463;Assinante;Trial;C;CE;0.838;15,00;4,35;0,00
01/07/2024;14229732;Assinante;Trial;C;MG;0.906;53,00;15,37;0,00
01/07/2024;14231919;Assinante;Trial;C;PB;0.885;1,00;0,29;0,00
01/07/2024;14232918;Trial Expirado;Trial;C;PB;0.851;0,00;0,00;0,00
01/07/2024;14233458;Trial;Trial;C;PB;0.855;343,00;99,47;0,00
01/07/2024;14233539;Assinante;Trial;C;SP;0.885;155,00;44,95;0,00
01/07/2024;14240991;Trial;Trial;C;SP;0.826;0,00;0,00;0,00
01/07/2024;14243070;Trial Expirado;Trial;C;PB;0.864;57,00;16529999999999900,00;0,00
01/07/2024;14243826;Trial Expirado;Trial;C;PB;0.847;2,00;0,58;0,00
01/07/2024;14244393;Trial Expirado;Trial;B;SP;0.86;62,00;17,98;0,00
01/07/2024;14244420;Desistente;Trial;C;RJ;0.864;0,00;0,00;0,00
01/07/2024;14246769;Assinante;Assinante;C;SP;0.83;48,00;13919999999999900,00;6719999999999990,00
01/07/2024;14248335;Trial Expirado;Trial;C;CE;0.838;1,00;0,29;0,00
01/07/2024;14250306;Assinante;Trial;C;PB;0.809;90,00;26,10;0,00
01/07/2024;14251575;Assinante;Assinante;C;PB;0.843;49,00;14,21;68,60
01/07/2024;14253114;Trial Expirado;Trial;C;RJ;0.851;2,00;0,58;0,00
01/07/2024;14254248;Trial Expirado;Trial;C;SP;0.855;5,00;1,45;0,00
01/07/2024;14257650;Trial Expirado;Trial;C;SP;0.885;10,00;2,90;0,00
01/07/2024;14260890;Assinante;Assinante;C;RJ;0.851;91,00;26,39;127,40
01/07/2024;14263131;Trial Expirado;Trial;;SP;0.847;11,00;3,19;0,00
01/07/2024;14263860;Assinante;Trial;B;SP;0.843;66,00;19,14;0,00
01/07/2024;14264211;Trial Expirado;Trial;C;SP;0.817;2,00;0,58;0,00
01/07/2024;14264940;Assinante;Trial;C;PB;0.847;12,00;34799999999999900,00;0,00
01/07/2024;14265210;Trial Expirado;Trial;C;SP;0.855;7,00;2,03;0,00
01/07/2024;14267181;Trial Expirado;Trial;C;RJ;0.851;34,00;9,86;0,00
01/07/2024;14267208;Assinante;Trial;C;SP;0.86;208,00;6031999999999990,00;0,00
01/07/2024;14270772;Trial Expirado;Trial;C;SP;0.838;5,00;1,45;0,00
01/07/2024;14271393;Trial Expirado;Trial;C;MG;0.838;0,00;0,00;0,00
01/07/2024;14275011;Assinante;Trial;C;SP;0.86;131,00;37,99;0,00
01/07/2024;14276901;Assinante;Trial;C;SP;0.838;206,00;59,74;0,00
01/07/2024;14278764;Trial Expirado;Trial;B;SP;0.855;89,00;25,81;0,00
01/07/2024;14280411;Assinante;Assinante;B;SP;0.851;44,00;12,76;61,60
01/07/2024;14281491;Assinante;Assinante;C;PB;0.838;70,00;20,30;98,00
01/07/2024;14281842;Assinante;Trial;C;SP;0.872;1,00;0,29;0,00
01/07/2024;14287080;Trial Expirado;Trial;C;SP;0.838;0,00;0,00;0,00
01/07/2024;14288187;Trial Expirado;Trial;C;MG;0.851;86,00;24,94;0,00
01/07/2024;14289969;Assinante;Assinante;C;SP;0.872;38,00;11,02;53,20
01/07/2024;14293209;Trial Expirado;Trial;C;RJ;0.847;37,00;10,73;0,00
01/07/2024;14295450;Assinante;Trial;C;SP;0.821;6,00;17399999999999900,00;0,00
01/07/2024;14295774;Trial Expirado;Trial;C;SP;0.881;118,00;34,22;0,00
01/07/2024;14298960;Assinante;Assinante;C;SP;0.86;37,00;10,73;51,80
01/07/2024;14302281;Trial Expirado;Trial;C;RJ;0.821;5,00;1,45;0,00
01/07/2024;14302902;Trial Expirado;Trial;;PB;0.817;53,00;15,37;0,00
01/07/2024;14302929;Assinante;Assinante;C;RJ;0.83;42,00;12,18;58,80
01/07/2024;14305872;Trial Expirado;Trial;C;MG;0.864;165,00;47,85;0,00
01/07/2024;14306871;Trial;Trial;C;SP;0.847;122,00;35379999999999900,00;0,00
01/07/2024;14307168;Trial Expirado;Trial;C;SP;0.864;14,00;4,06;0,00
01/07/2024;14307384;Trial Expirado;Trial;C;RJ;0.86;234,00;67,86;0,00
01/07/2024;14309004;Trial Expirado;Trial;B;RJ;0.86;8,00;2,32;0,00
01/07/2024;14309436;Trial Expirado;Trial;C;RJ;0.804;2,00;0,58;0,00
01/07/2024;14310948;Trial Expirado;Trial;C;PB;0.838;140,00;40,60;0,00
01/07/2024;14317131;Assinante;Trial;C;RJ;0.838;27,00;7829999999999990,00;0,00
01/07/2024;14317482;Trial Expirado;Trial;C;SP;0.847;117,00;33,93;0,00
01/07/2024;14317590;Assinante;Trial;B;MG;0.872;74,00;21,46;0,00
01/07/2024;14323071;Trial Expirado;Trial;C;SP;0.834;6,00;17399999999999900,00;0,00
01/07/2024;14324826;Trial Expirado;Trial;C;PB;0.847;30,00;8,70;0,00
01/07/2024;14325744;Trial Expirado;Trial;C;SP;0.86;0,00;0,00;0,00
01/07/2024;14325798;Trial Expirado;Trial;C;SP;0.847;21,00;6,09;0,00
01/07/2024;14329362;Trial Expirado;Trial;C;SP;0.813;26,00;7539999999999990,00;0,00
01/07/2024;14330064;Trial Expirado;Trial;C;SP;0.83;89,00;25,81;0,00
01/07/2024;14333358;Trial Expirado;Trial;C;RJ;0.843;1,00;0,29;0,00
01/07/2024;14334330;Trial Expirado;Trial;C;SP;0.864;230,00;6669999999999990,00;0,00
01/07/2024;14336679;Assinante;Trial;C;SP;0.851;238,00;69,02;0,00
01/07/2024;14338272;Trial Expirado;Trial;C;RJ;0.783;8,00;2,32;0,00
01/07/2024;14343672;Assinante;Trial;C;CE;0.843;29,00;8,41;0,00
01/07/2024;14345589;Assinante;Trial;C;MG;0.809;1252,00;363,08;0,00
01/07/2024;14346615;Trial Expirado;Trial;C;SP;0.855;5,00;1,45;0,00
01/07/2024;14347614;Trial Expirado;Trial;C;RJ;0.804;98,00;28,42;0,00
01/07/2024;14347830;Assinante;Trial;C;MG;0.847;16,00;4,64;0,00
01/07/2024;14348100;Assinante;Trial;C;CE;0.872;4,00;1,16;0,00
01/07/2024;14350908;Trial Expirado;Trial;C;RJ;0.86;14,00;4,06;0,00
01/07/2024;14352636;Trial Expirado;Trial;;PB;0.868;11,00;3,19;0,00
01/07/2024;14353446;Trial;Trial;C;SP;0.898;34,00;9,86;0,00
01/07/2024;14353797;Trial Expirado;Trial;C;SP;0.838;43,00;12,47;0,00
01/07/2024;14354877;Trial Expirado;Trial;C;PB;0.838;27,00;7829999999999990,00;0,00
01/07/2024;14356902;Assinante;Trial;C;RJ;0.872;48,00;13919999999999900,00;0,00
01/07/2024;14357010;Trial Expirado;Trial;C;MG;0.872;107,00;31,03;0,00
01/07/2024;14359278;Assinante;Assinante;C;RJ;0.83;89,00;25,81;124,60
01/07/2024;14360547;Trial Expirado;Trial;C;PB;0.855;4,00;1,16;0,00
01/07/2024;14360790;Trial Expirado;Trial;C;PB;0.86;151,00;43,79;0,00
01/07/2024;14365515;Trial;Trial;C;MG;0.813;37,00;10,73;0,00
01/07/2024;14366946;Trial;Trial;C;CE;0.872;1,00;0,29;0,00
01/07/2024;14374911;Trial;Trial;C;SP;0.872;74,00;21,46;0,00
01/07/2024;14375208;Trial;Trial;C;SP;0.83;107,00;31,03;0,00
01/07/2024;14375289;Assinante;Trial;C;CE;0.864;7,00;2,03;0,00
01/07/2024;14375721;Assinante;Assinante;C;RJ;0.834;35,00;10,15;49,00
01/07/2024;14376882;Assinante;Trial;C;RJ;0.821;37,00;10,73;0,00
01/07/2024;14380176;Trial;Trial;C;CE;0.813;17,00;4,93;0,00
01/07/2024;14381337;Trial;Trial;C;SP;0.847;5,00;1,45;0,00
01/07/2024;14381904;Trial;Trial;C;RJ;0.83;0,00;0,00;0,00
01/07/2024;14384010;Trial;Trial;C;RJ;0.868;10,00;2,90;0,00
01/07/2024;14385981;Trial;Trial;C;SP;0.791;7,00;2,03;0,00
01/07/2024;14386548;Trial;Trial;C;SP;0.843;48,00;13919999999999900,00;0,00
01/07/2024;14388789;Trial;Trial;C;SP;0.851;36,00;10,44;0,00
01/07/2024;14389410;Trial;Trial;C;MG;0.855;4,00;1,16;0,00
01/08/2024;1299;Assinante;Trial;C;SP;0.838;86,00;24,94;0,00
01/08/2024;3999;Assinante;Trial;C;PB;0.868;859,00;249,11;0,00
01/08/2024;4161;Assinante;Trial;C;PB;0.851;264,00;7655999999999990,00;0,00
01/08/2024;18093;Assinante;Trial;C;CE;0.872;7,00;2,03;0,00
01/08/2024;18363;Assinante;Trial;B;SP;0.834;352,00;102,08;0,00
01/08/2024;21063;Assinante;Trial;C;SP;0.86;591,00;171,39;0,00
01/08/2024;21684;Assinante;Trial;C;SP;0.843;40,00;11,60;0,00
01/08/2024;24330;Assinante;Trial;C;RJ;0.851;43,00;12,47;0,00
01/08/2024;46605;Assinante;Trial;B;PB;0.868;90,00;26,10;0,00
01/08/2024;49656;Assinante;Trial;C;SP;0.834;155,00;44,95;0,00
01/08/2024;53112;Assinante;Trial;C;SP;0.843;30,00;8,70;0,00
01/08/2024;64236;Assinante;Trial;C;MG;0.834;225,00;65,25;0,00
01/08/2024;81813;Assinante;Trial;C;MG;0.817;4,00;1,16;0,00
01/08/2024;99255;Assinante;Trial;C;SP;0.83;51,00;14,79;0,00
01/08/2024;101091;Assinante;Trial;C;PB;0.851;117,00;33,93;0,00
01/08/2024;111027;Assinante;Trial;C;MG;0.885;32,00;9,28;0,00
01/08/2024;126336;Assinante;Trial;C;SP;0.838;192,00;5567999999999990,00;0,00
01/08/2024;132492;Assinante;Trial;C;SP;0.826;35,00;10,15;0,00
01/08/2024;204420;Assinante;Trial;C;CE;0.868;0,00;0,00;0,00
01/08/2024;208632;Assinante;Trial;C;RJ;0.843;151,00;43,79;0,00
01/08/2024;251454;Assinante;Trial;C;SP;0.821;231,00;66,99;0,00
01/08/2024;287661;Assinante;Trial;C;SP;0.851;85,00;24,65;0,00
01/08/2024;300162;Assinante;Trial;C;SP;0.86;2,00;0,58;0,00
01/08/2024;316011;Assinante;Trial;C;RJ;0.843;148,00;42,92;0,00
01/08/2024;323868;Assinante;Assinante;C;RJ;0.851;117,00;33,93;16379999999999900,00
01/08/2024;326865;Assinante;Trial;C;RJ;0.843;6,00;17399999999999900,00;0,00
01/08/2024;341769;Assinante;Trial;C;SP;0.787;198,00;57,42;0,00
01/08/2024;347682;Assinante;Trial;C;RJ;0.86;17,00;4,93;0,00
01/08/2024;354297;Assinante;Trial;B;SP;0.838;341,00;98,89;0,00
01/08/2024;357753;Assinante;Trial;C;SP;0.86;50,00;14499999999999900,00;0,00
01/08/2024;358428;Assinante;Trial;C;PB;0.838;29,00;8,41;0,00
01/08/2024;363477;Assinante;Trial;C;PB;0.864;11,00;3,19;0,00
01/08/2024;371037;Assinante;Trial;C;PB;0.851;307,00;8902999999999990,00;0,00
01/08/2024;393015;Assinante;Trial;C;SP;0.86;21,00;6,09;0,00
01/08/2024;417342;Assinante;Trial;B;CE;0.843;1027,00;297,83;0,00
01/08/2024;438240;Assinante;Trial;B;SP;0.868;42,00;12,18;0,00
01/08/2024;447663;Assinante;Trial;C;SP;0.885;262,00;7597999999999990,00;0,00
01/08/2024;449040;Assinante;Trial;B;CE;0.838;1311,00;380,19;0,00
01/08/2024;452361;Assinante;Assinante;B;SP;0.868;144,00;41,76;201,60
01/08/2024;455574;Assinante;Assinante;C;RJ;0.851;57,00;16529999999999900,00;79,80
01/08/2024;489324;Assinante;Assinante;B;MG;0.8;415,00;120,35;581,00
01/08/2024;489648;Assinante;Trial;B;RJ;0.838;396,00;114,84;0,00
01/08/2024;493617;Assinante;Trial;C;PB;0.889;28,00;8,12;0,00
01/08/2024;517404;Assinante;Trial;C;RJ;0.817;74,00;21,46;0,00
01/08/2024;526233;Assinante;Trial;C;SP;0.843;35,00;10,15;0,00
01/08/2024;546294;Assinante;Trial;C;RJ;0.838;28,00;8,12;0,00
01/08/2024;557715;Assinante;Trial;C;PB;0.851;358,00;103,82;0,00
01/08/2024;571566;Assinante;Trial;C;PB;0.877;45,00;13,05;0,00
01/08/2024;608907;Assinante;Trial;B;MG;0.86;87,00;25,23;0,00
01/08/2024;613119;Assinante;Trial;C;MG;0.847;145,00;42,05;0,00
01/08/2024;623973;Assinante;Trial;C;SP;0.834;327,00;94,83;0,00
01/08/2024;651891;Assinante;Trial;B;PB;0.851;292,00;8467999999999990,00;0,00
01/08/2024;659316;Assinante;Trial;C;SP;0.881;781,00;226,49;0,00
01/08/2024;669846;Assinante;Trial;C;SP;0.86;18,00;5,22;0,00
01/08/2024;679242;Assinante;Trial;C;CE;0.834;264,00;7655999999999990,00;0,00
01/08/2024;682806;Assinante;Trial;C;RJ;0.847;94,00;27,26;0,00
01/08/2024;696036;Assinante;Trial;C;SP;0.843;765,00;221,85;0,00
01/08/2024;697737;Assinante;Trial;C;SP;0.847;416,00;120,64;0,00
01/08/2024;700572;Assinante;Trial;B;SP;0.855;1090,00;316,10;0,00
01/08/2024;701436;Assinante;Assinante;C;PB;0.872;22,00;6,38;30,80
01/08/2024;742854;Assinante;Trial;C;SP;0.902;29,00;8,41;0,00
01/08/2024;756408;Assinante;Trial;C;RJ;0.86;29,00;8,41;0,00
01/08/2024;799095;Assinante;Trial;B;RJ;0.796;328,00;95,12;0,00
01/08/2024;810273;Assinante;Trial;C;PB;0.881;11,00;3,19;0,00
01/08/2024;856767;Assinante;Trial;C;SP;0.821;244,00;7075999999999990,00;0,00
01/08/2024;942357;Assinante;Trial;C;SP;0.855;73,00;21,17;0,00
01/08/2024;943275;Assinante;Trial;C;SP;0.804;32,00;9,28;0,00
01/08/2024;993522;Assinante;Trial;C;PB;0.838;70,00;20,30;0,00
01/08/2024;1013178;Assinante;Trial;B;MG;0.872;228,00;6611999999999990,00;0,00
01/08/2024;1023546;Assinante;Trial;C;SP;0.834;12,00;34799999999999900,00;0,00
01/08/2024;1040340;Assinante;Trial;C;SP;0.902;117,00;33,93;0,00
01/08/2024;1055433;Assinante;Trial;C;CE;0.851;207,00;60,03;0,00
01/08/2024;1063857;Assinante;Trial;C;MG;0.864;14,00;4,06;0,00
01/08/2024;1069770;Assinante;Trial;C;SP;0.86;20,00;5,80;0,00
01/08/2024;1070796;Assinante;Trial;C;SP;0.838;128,00;37,12;0,00
01/08/2024;1083621;Assinante;Trial;C;SP;0.847;35,00;10,15;0,00
01/08/2024;1366716;Assinante;Trial;B;SP;0.851;7,00;2,03;0,00
01/08/2024;1371954;Assinante;Trial;B;SP;0.885;90,00;26,10;0,00
01/08/2024;1394229;Assinante;Trial;C;RJ;0.851;87,00;25,23;0,00
01/08/2024;1452630;Assinante;Trial;C;PB;0.851;58,00;16,82;0,00
01/08/2024;1462107;Assinante;Trial;C;MG;0.83;79,00;22,91;0,00
01/08/2024;1518537;Assinante;Trial;C;PB;0.868;56,00;16,24;0,00
01/08/2024;1557012;Assinante;Trial;C;SP;0.821;84,00;24,36;0,00
01/08/2024;1585794;Assinante;Assinante;B;MG;0.86;461,00;133,69;645,40
01/08/2024;1664391;Assinante;Trial;C;RJ;0.821;29,00;8,41;0,00
01/08/2024;1719390;Assinante;Trial;C;MG;0.877;10,00;2,90;0,00
01/08/2024;1729974;Assinante;Trial;C;SP;0.838;46,00;13,34;0,00
01/08/2024;1762617;Assinante;Trial;B;PB;0.821;782,00;226,78;0,00
01/08/2024;1820991;Assinante;Trial;C;PB;0.847;5,00;1,45;0,00
01/08/2024;1823610;Assinante;Trial;C;PB;0.851;34,00;9,86;0,00
01/08/2024;1856361;Assinante;Assinante;C;PB;0.868;1127,00;326,83;1577,80
01/08/2024;1865541;Assinante;Trial;C;SP;0.826;93,00;26,97;0,00
01/08/2024;1914897;Assinante;Trial;C;MG;0.838;349,00;101,21;0,00
01/08/2024;1956207;Assinante;Trial;C;PB;0.838;20,00;5,80;0,00
01/08/2024;1969410;Assinante;Trial;B;PB;0.791;7,00;2,03;0,00
01/08/2024;2014284;Assinante;Trial;C;PB;0.826;14,00;4,06;0,00
01/08/2024;2020359;Assinante;Trial;C;MG;0.821;614,00;17805999999999900,00;0,00
01/08/2024;2038773;Assinante;Trial;C;MG;0.83;114,00;33059999999999900,00;0,00
01/08/2024;2075142;Assinante;Trial;C;SP;0.847;951,00;275,79;0,00
01/08/2024;2079624;Assinante;Trial;C;SP;0.817;171,00;49,59;0,00
01/08/2024;2084592;Assinante;Trial;C;SP;0.83;55,00;15,95;0,00
01/08/2024;2116020;Assinante;Assinante;B;MG;0.855;561,00;162,69;785,40
01/08/2024;2158815;Assinante;Trial;C;PB;0.804;36,00;10,44;0,00
01/08/2024;2178714;Assinante;Trial;B;PB;0.796;367,00;106,43;0,00
01/08/2024;2193996;Assinante;Trial;B;SP;0.881;182,00;52,78;0,00
01/08/2024;2213841;Assinante;Trial;C;RJ;0.851;948,00;274,92;0,00
01/08/2024;2258364;Assinante;Trial;C;RJ;0.843;850,00;246,50;0,00
01/08/2024;2286012;Assinante;Trial;C;CE;0.834;408,00;118,32;0,00
01/08/2024;2316009;Assinante;Trial;B;RJ;0.847;119,00;34,51;0,00
01/08/2024;2335773;Assinante;Assinante;C;PB;0.826;61,00;17689999999999900,00;8539999999999990,00
01/08/2024;2380674;Assinante;Trial;C;CE;0.83;15,00;4,35;0,00
01/08/2024;2382159;Assinante;Trial;C;SP;0.855;195,00;56,55;0,00
01/08/2024;2397279;Assinante;Trial;C;CE;0.877;49,00;14,21;0,00
01/08/2024;2437671;Assinante;Trial;C;PB;0.885;13,00;3,77;0,00
01/08/2024;2442261;Assinante;Trial;C;RJ;0.855;437,00;126,73;0,00
01/08/2024;2444016;Assinante;Trial;C;SP;0.86;25,00;7249999999999990,00;0,00
01/08/2024;2463483;Assinante;Trial;C;SP;0.834;48,00;13919999999999900,00;0,00
01/08/2024;2475309;Assinante;Trial;C;SP;0.834;2,00;0,58;0,00
01/08/2024;2498043;Assinante;Assinante;C;PB;0.872;109,00;31,61;152,60
01/08/2024;2520588;Assinante;Assinante;C;SP;0.834;26,00;7539999999999990,00;36,40
01/08/2024;2580717;Assinante;Trial;B;SP;0.881;222,00;64,38;0,00
01/08/2024;2591841;Assinante;Trial;C;RJ;0.843;20,00;5,80;0,00
01/08/2024;2597052;Assinante;Trial;C;PB;0.86;88,00;25,52;0,00
01/08/2024;2628777;Assinante;Trial;C;CE;0.877;270,00;78,30;0,00
01/08/2024;2654022;Assinante;Trial;C;SP;0.868;148,00;42,92;0,00
01/08/2024;2674110;Assinante;Trial;C;RJ;0.847;59,00;17,11;0,00
01/08/2024;2681481;Assinante;Trial;C;CE;0.813;34,00;9,86;0,00
01/08/2024;2724735;Assinante;Trial;C;RJ;0.86;6,00;17399999999999900,00;0,00
01/08/2024;2736885;Assinante;Trial;C;RJ;0.864;150,00;43,50;0,00
01/08/2024;2746767;Assinante;Trial;C;PB;0.847;49,00;14,21;0,00
01/08/2024;2786889;Assinante;Trial;C;MG;0.834;16,00;4,64;0,00
01/08/2024;2791911;Assinante;Trial;C;SP;0.855;50,00;14499999999999900,00;0,00
01/08/2024;2808921;Assinante;Trial;C;RJ;0.838;79,00;22,91;0,00
01/08/2024;2826687;Assinante;Trial;C;SP;0.843;32,00;9,28;0,00
01/08/2024;2910927;Assinante;Trial;C;PB;0.868;7,00;2,03;0,00
01/08/2024;2920620;Assinante;Trial;C;SP;0.86;87,00;25,23;0,00
01/08/2024;2944191;Assinante;Trial;C;SP;0.868;23,00;6,67;0,00
01/08/2024;2971677;Assinante;Trial;B;SP;0.855;34,00;9,86;0,00
01/08/2024;2991495;Assinante;Trial;C;MG;0.809;28,00;8,12;0,00
01/08/2024;2992683;Assinante;Assinante;C;MG;0.834;58,00;16,82;8119999999999990,00
01/08/2024;3016470;Assinante;Assinante;C;MG;0.902;16,00;4,64;22,40
01/08/2024;3081648;Assinante;Trial;B;SP;0.847;251,00;7278999999999990,00;0,00
01/08/2024;3102357;Assinante;Trial;B;SP;0.851;89,00;25,81;0,00
01/08/2024;3103167;Assinante;Trial;B;PB;0.86;106,00;30,74;0,00
01/08/2024;3139995;Assinante;Trial;C;RJ;0.8;162,00;46,98;0,00
01/08/2024;3222777;Assinante;Trial;C;MG;0.838;61,00;17689999999999900,00;0,00
01/08/2024;3240030;Assinante;Trial;C;RJ;0.834;92,00;26,68;0,00
01/08/2024;3276561;Assinante;Trial;C;SP;0.855;28,00;8,12;0,00
01/08/2024;3281502;Assinante;Assinante;C;SP;0.826;173,00;50,17;242,20
01/08/2024;3296109;Assinante;Trial;C;SP;0.906;79,00;22,91;0,00
01/08/2024;3319167;Assinante;Trial;C;CE;0.834;144,00;41,76;0,00
01/08/2024;3345924;Assinante;Trial;C;SP;0.834;32,00;9,28;0,00
01/08/2024;3373680;Assinante;Trial;B;RJ;0.86;264,00;7655999999999990,00;0,00
01/08/2024;3405135;Assinante;Trial;C;PB;0.902;9,00;2,61;0,00
01/08/2024;3426600;Assinante;Trial;C;MG;0.838;58,00;16,82;0,00
01/08/2024;3464292;Assinante;Trial;C;PB;0.838;52,00;15079999999999900,00;0,00
01/08/2024;3489186;Assinante;Trial;C;RJ;0.847;2,00;0,58;0,00
01/08/2024;3513702;Assinante;Trial;C;MG;0.843;55,00;15,95;0,00
01/08/2024;3516726;Assinante;Trial;C;MG;0.813;39,00;11,31;0,00
01/08/2024;3543753;Assinante;Trial;B;PB;0.868;62,00;17,98;0,00
01/08/2024;3547911;Assinante;Trial;B;CE;0.826;352,00;102,08;0,00
01/08/2024;3552825;Assinante;Trial;C;MG;0.855;31,00;8,99;0,00
01/08/2024;3582309;Assinante;Trial;B;SP;0.821;117,00;33,93;0,00
01/08/2024;3582687;Assinante;Trial;C;SP;0.868;133,00;38,57;0,00
01/08/2024;3593838;Assinante;Trial;B;RJ;0.855;199,00;57,71;0,00
01/08/2024;3622134;Assinante;Trial;C;RJ;0.864;76,00;22,04;0,00
01/08/2024;3635526;Assinante;Trial;C;PB;0.817;34,00;9,86;0,00
01/08/2024;3652023;Assinante;Trial;C;RJ;0.838;84,00;24,36;0,00
01/08/2024;3665820;Assinante;Trial;C;RJ;0.868;76,00;22,04;0,00
01/08/2024;3672165;Assinante;Trial;C;SP;0.847;28,00;8,12;0,00
01/08/2024;3708858;Assinante;Trial;B;SP;0.864;614,00;17805999999999900,00;0,00
01/08/2024;3754326;Assinante;Trial;C;CE;0.855;9,00;2,61;0,00
01/08/2024;3757998;Assinante;Trial;C;MG;0.821;17,00;4,93;0,00
01/08/2024;3789102;Assinante;Trial;C;SP;0.821;5,00;1,45;0,00
01/08/2024;3796365;Assinante;Trial;C;CE;0.881;115,00;33349999999999900,00;0,00
01/08/2024;3873720;Assinante;Trial;C;RJ;0.8;36,00;10,44;0,00
01/08/2024;3880551;Assinante;Trial;C;SP;0.851;76,00;22,04;0,00
01/08/2024;3931095;Assinante;Trial;C;SP;0.855;37,00;10,73;0,00
01/08/2024;3940599;Assinante;Trial;C;SP;0.847;536,00;155,44;0,00
01/08/2024;3965520;Assinante;Trial;C;PB;0.83;472,00;136,88;0,00
01/08/2024;3976536;Assinante;Trial;C;SP;0.847;408,00;118,32;0,00
01/08/2024;3985284;Assinante;Trial;C;PB;0.868;128,00;37,12;0,00
01/08/2024;4051596;Assinante;Trial;C;MG;0.804;7,00;2,03;0,00
01/08/2024;4056807;Assinante;Trial;C;RJ;0.83;182,00;52,78;0,00
01/08/2024;4073628;Assinante;Trial;C;RJ;0.877;286,00;82,94;0,00
01/08/2024;4083807;Assinante;Trial;C;SP;0.855;23,00;6,67;0,00
01/08/2024;4117476;Assinante;Trial;C;CE;0.902;22,00;6,38;0,00
01/08/2024;4136295;Assinante;Trial;C;SP;0.851;155,00;44,95;0,00
01/08/2024;4153953;Assinante;Trial;C;SP;0.885;86,00;24,94;0,00
01/08/2024;4205739;Assinante;Trial;C;SP;0.872;31,00;8,99;0,00
01/08/2024;4208709;Assinante;Trial;C;PB;0.851;61,00;17689999999999900,00;0,00
01/08/2024;4223127;Assinante;Assinante;C;SP;0.834;125,00;36,25;175,00
01/08/2024;4276263;Assinante;Trial;C;SP;0.877;199,00;57,71;0,00
01/08/2024;4290141;Assinante;Trial;C;PB;0.877;121,00;35,09;0,00
01/08/2024;4366740;Assinante;Assinante;B;SP;0.83;51,00;14,79;7139999999999990,00
01/08/2024;4368927;Assinante;Trial;C;SP;0.843;30,00;8,70;0,00
01/08/2024;4502658;Assinante;Trial;C;RJ;0.83;40,00;11,60;0,00
01/08/2024;4529550;Assinante;Trial;C;RJ;0.83;34,00;9,86;0,00
01/08/2024;4543077;Assinante;Trial;C;SP;0.889;8,00;2,32;0,00
01/08/2024;4589274;Assinante;Assinante;C;PB;0.838;438,00;127,02;6131999999999990,00
01/08/2024;4606905;Assinante;Trial;C;RJ;0.843;22,00;6,38;0,00
01/08/2024;4612440;Assinante;Trial;C;MG;0.83;103,00;29,87;0,00
01/08/2024;4627452;Assinante;Trial;C;RJ;0.847;58,00;16,82;0,00
01/08/2024;4648458;Assinante;Trial;C;SP;0.868;232,00;67,28;0,00
01/08/2024;4650456;Assinante;Trial;C;SP;0.877;500,00;145,00;0,00
01/08/2024;4653345;Assinante;Assinante;C;SP;0.826;28,00;8,12;39,20
01/08/2024;4725084;Assinante;Trial;C;CE;0.868;96,00;27,84;0,00
01/08/2024;4760427;Assinante;Trial;C;SP;0.868;30,00;8,70;0,00
01/08/2024;4761345;Assinante;Trial;C;SP;0.838;33,00;9,57;0,00
01/08/2024;4777140;Assinante;Trial;C;SP;0.855;218,00;63,22;0,00
01/08/2024;4864647;Assinante;Trial;C;SP;0.83;88,00;25,52;0,00
01/08/2024;4996866;Assinante;Trial;B;MG;0.834;1114,00;323,06;0,00
01/08/2024;5016468;Assinante;Trial;C;PB;0.86;174,00;50,46;0,00
01/08/2024;5051784;Assinante;Trial;C;MG;0.83;54,00;15659999999999900,00;0,00
01/08/2024;5088342;Assinante;Trial;C;SP;0.809;251,00;7278999999999990,00;0,00
01/08/2024;5105028;Assinante;Trial;B;SP;0.86;115,00;33349999999999900,00;0,00
01/08/2024;5109888;Assinante;Assinante;C;SP;0.809;82,00;23,78;114,80
01/08/2024;5132325;Assinante;Trial;C;CE;0.843;33,00;9,57;0,00
01/08/2024;5141667;Assinante;Assinante;C;MG;0.851;208,00;6031999999999990,00;291,20
01/08/2024;5142990;Assinante;Trial;C;SP;0.843;29,00;8,41;0,00
01/08/2024;5153790;Assinante;Assinante;B;SP;0.872;9,00;2,61;12,60
